,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,status_count,follower_count,following_count,num_days,account_creation_date,account_language,statuses_per_day,followers_per_day,following_per_day,desc_len_terms,desc_len_chars,num_list_items,num_hashtags,url_count,has_location,last_tweet_date,class_value
790,xGZmYm+0S4xRg4tJBIimGwn7y2NOpXSAvo1IS5ChLK8=,xGZmYm+0S4xRg4tJBIimGwn7y2NOpXSAvo1IS5ChLK8=,xGZmYm+0S4xRg4tJBIimGwn7y2NOpXSAvo1IS5ChLK8=,,I Love U,634,442,1477,606,2016-12-13,en,1.04620462,0.729372937,2.437293729,3,8,1,0,0,0,2018-08-11 16:11,bot
4220,Khy9KKkx8jYPp17Ry3k8LCB9NI1BJ5A4fgTrMc5Z41A=,Khy9KKkx8jYPp17Ry3k8LCB9NI1BJ5A4fgTrMc5Z41A=,Khy9KKkx8jYPp17Ry3k8LCB9NI1BJ5A4fgTrMc5Z41A=,Thailand,Newspapers & Magazines News jounalist คนชอบแชร์ ข่าวบ้างอะไรบ้าง นักข่าวบ้าง นักเขียนบ้าง สนุกๆไปวันๆ,3922,499,508,591,2017-08-04,th,6.636209814,0.8443316409999999,0.859560068,4,101,1,0,0,1,2019-03-18 15:44,bot
6970,0d33d19fbadccaad0033a0a0d6ec7f9919e21da60ea95819144902bf26a40f5b,0d33d19fbadccaad0033a0a0d6ec7f9919e21da60ea95819144902bf26a40f5b,0d33d19fbadccaad0033a0a0d6ec7f9919e21da60ea95819144902bf26a40f5b,"Чеченская республика, Россия",Я никогда не хотел стать президентом. У меня всегда была мечта стать героем нации.  Аккаунт-поддержка главы ЧР,130,4094,0,329,2016-11-25,ru,0.39513677799999997,12.443769,0.0,16,110,3,0,0,1,2017-10-20 17:40,bot
10165,ea85ac8be1e8ab479064ca4c0fe3ac6587f76b1ef974526887856fe299d3f2c0,ea85ac8be1e8ab479064ca4c0fe3ac6587f76b1ef974526887856fe299d3f2c0,ea85ac8be1e8ab479064ca4c0fe3ac6587f76b1ef974526887856fe299d3f2c0,"Atlanta, Georgia",You know you're in love when you can't fall asleep because reality is finally better than your dreams,3636,3100,2503,971,2014-05-31,en,3.744593203,3.192584964,2.5777548919999997,18,101,1,0,0,1,2017-01-26 11:42,bot
10516,9zeFOFTrAPlPBSFZtfMRsXF0pWWGQ60BaGMPGC2Pvo=,9zeFOFTrAPlPBSFZtfMRsXF0pWWGQ60BaGMPGC2Pvo=,9zeFOFTrAPlPBSFZtfMRsXF0pWWGQ60BaGMPGC2Pvo=,"New York, USA",choose - Friendly beer evangelist .,356,6,7,195,2015-03-17,en,1.825641026,0.030769231,0.035897436,4,35,2,0,0,1,2015-09-28 00:16,bot
10058,e5d256008fb79a97b655a4d0a9db0b5f5abbf303ec85bbf1ed997ca4e6d3eb08,e5d256008fb79a97b655a4d0a9db0b5f5abbf303ec85bbf1ed997ca4e6d3eb08,e5d256008fb79a97b655a4d0a9db0b5f5abbf303ec85bbf1ed997ca4e6d3eb08,USA,Expect the best. Prepare for the worst. Capitalize on what comes,9,117,125,867,2013-07-23,en,0.010380623,0.134948097,0.144175317,11,64,3,0,0,1,2015-12-07 18:18,bot
10875,p3tq1wBXYHT7gPQjUXYrd7Ym9lAQkJQ0uopmw2G9r1Y=,p3tq1wBXYHT7gPQjUXYrd7Ym9lAQkJQ0uopmw2G9r1Y=,p3tq1wBXYHT7gPQjUXYrd7Ym9lAQkJQ0uopmw2G9r1Y=,"Chacao, Venezuela","Estudiante Universitario, Caraqueño de purita sepa.",5558,618,528,688,2017-01-18,es,8.078488372,0.8982558140000001,0.76744186,6,51,2,0,0,1,2018-12-07 21:39,bot
1611,AIzri9L6TcuXqjlAL7nLlPtM+WXX+8RuLhdHKFS8AhQ=,AIzri9L6TcuXqjlAL7nLlPtM+WXX+8RuLhdHKFS8AhQ=,AIzri9L6TcuXqjlAL7nLlPtM+WXX+8RuLhdHKFS8AhQ=,,If you scared say you scared,848,143,626,1084,2015-08-19,en,0.782287823,0.131918819,0.577490775,6,28,1,0,0,0,2018-08-07 15:31,bot
2272,kmfhvrZF79w0JM0IzNVx+Sg986ggmIngQYNtZesjPC8=,kmfhvrZF79w0JM0IzNVx+Sg986ggmIngQYNtZesjPC8=,kmfhvrZF79w0JM0IzNVx+Sg986ggmIngQYNtZesjPC8=,"Manhattan, NY",I’m not on Facebook. This is all you are ever going to get,996,333,1491,1158,2015-06-14,en,0.860103627,0.287564767,1.287564767,14,58,2,0,0,1,2018-08-15 19:34,bot
8613,ee3967a1abcaa70fdb2a51619561ee245a0d4ac0dd14d87f472e3db6f2d664db,ee3967a1abcaa70fdb2a51619561ee245a0d4ac0dd14d87f472e3db6f2d664db,ee3967a1abcaa70fdb2a51619561ee245a0d4ac0dd14d87f472e3db6f2d664db,,All 4 Hip-hop culture,389,98,115,841,2013-08-08,en,0.46254459,0.11652794300000001,0.13674197400000002,2,21,1,0,0,0,2015-11-27 00:48,bot
3915,iVkgyCUnk5HZLd+A5j+yHQm0uj3XGn1XiFZmjKgms=,iVkgyCUnk5HZLd+A5j+yHQm0uj3XGn1XiFZmjKgms=,iVkgyCUnk5HZLd+A5j+yHQm0uj3XGn1XiFZmjKgms=,,Travel enthusiast. Typical social media buff. Twitter specialist. Award-winning reader.,86,444,2112,515,2015-10-15,en,0.16699029099999999,0.862135922,4.100970874,9,87,5,0,0,0,2017-03-13 11:42,bot
5958,SIume4F4nTrIa+fbzzaZoBBbqRswopRjFfLidd9c1Kw=,SIume4F4nTrIa+fbzzaZoBBbqRswopRjFfLidd9c1Kw=,SIume4F4nTrIa+fbzzaZoBBbqRswopRjFfLidd9c1Kw=,دزفول,"در هوای تو ، دنیا را خواهم گشت
 
  کجایی ؟
 
  برگرد . . .",7,123,102,513,2017-11-17,en,0.013645224,0.239766082,0.19883040899999999,9,58,4,0,0,1,2019-04-14 15:15,bot
2126,m4qr9zoPHvRB3AbnnOSjvY6I4WfE8NFemtouvo+kD3s=,m4qr9zoPHvRB3AbnnOSjvY6I4WfE8NFemtouvo+kD3s=,m4qr9zoPHvRB3AbnnOSjvY6I4WfE8NFemtouvo+kD3s=,,Nice guys finish lunch.,684,118,849,706,2016-07-12,en,0.9688385270000001,0.16713881,1.202549575,4,23,2,0,0,0,2018-06-18 14:15,bot
8120,2260605925,Светланка,SvetlankaZZzzz,Серпухов,когда-нибудь я стану полезна,3636,5402,341,734,2013-12-24,ru,4.953678474,7.359673025,0.46457765700000003,3,28,1,0,0,1,2015-12-28 16:23,bot
7706,914f3afb2ac8202b136ebbb36f4d7981fc855f818b638bfeacaf039ec2e912f3,914f3afb2ac8202b136ebbb36f4d7981fc855f818b638bfeacaf039ec2e912f3,914f3afb2ac8202b136ebbb36f4d7981fc855f818b638bfeacaf039ec2e912f3,Питер,Человек сделавший себя сам,673,166,308,1227,2013-12-15,en,0.548492258,0.13528932400000002,0.251018745,4,26,1,0,0,1,2017-04-25 09:58,bot
9871,aeeb13fb82711e9df79360a57bad1d49c7c2fb4f0a36dc88666161085330761b,aeeb13fb82711e9df79360a57bad1d49c7c2fb4f0a36dc88666161085330761b,aeeb13fb82711e9df79360a57bad1d49c7c2fb4f0a36dc88666161085330761b,,Новости политики.,26531,1637,186,1373,2013-12-24,ru,19.32337946,1.19227968,0.13546977400000002,2,17,2,0,0,0,2017-09-27 22:00,bot
6964,kljX7NhAHtCcFmnRwj1OVPwFbTgPOe8KalG1+b8Q5E=,kljX7NhAHtCcFmnRwj1OVPwFbTgPOe8KalG1+b8Q5E=,kljX7NhAHtCcFmnRwj1OVPwFbTgPOe8KalG1+b8Q5E=,اسلام‌شهر,"دقت کردین !؟
 احتمال اینکه جهتی که یو اس بی رو تو بار اول وصل میکنی درست باشه یک در میلیونه !",27,80,154,351,2017-12-27,en,0.076923077,0.227920228,0.438746439,20,93,1,0,0,1,2018-12-13 14:18,bot
2546,FzjJqSNqGWXsz3o5USyUTMXmZfjDgjrg+N9fSifW0c=,FzjJqSNqGWXsz3o5USyUTMXmZfjDgjrg+N9fSifW0c=,FzjJqSNqGWXsz3o5USyUTMXmZfjDgjrg+N9fSifW0c=,,"The problem is not that obesity runs in your family, it’s that no body runs in your family!",920,177,1831,1086,2015-08-17,en,0.847145488,0.162983425,1.686003683,19,91,1,0,0,0,2018-08-07 15:38,bot
3531,MbpsKudlIzJGKbpBFQ4qcBTMyDXRXrY0vlejo5WYQ=,MbpsKudlIzJGKbpBFQ4qcBTMyDXRXrY0vlejo5WYQ=,MbpsKudlIzJGKbpBFQ4qcBTMyDXRXrY0vlejo5WYQ=,,Male Model.,978,230,931,1148,2015-06-24,en,0.8519163759999999,0.200348432,0.81097561,2,11,2,0,0,0,2018-08-15 20:28,bot
6496,Iuqq238RpUGB8OM4xrRqKIYMYhSjaHiDOxJBEyx9o=,Iuqq238RpUGB8OM4xrRqKIYMYhSjaHiDOxJBEyx9o=,Iuqq238RpUGB8OM4xrRqKIYMYhSjaHiDOxJBEyx9o=,IRAN,God's free servant has created you free 💪💪💪,1,1,16,2,2018-05-14,fa,0.5,0.5,8.0,7,43,1,0,0,1,2018-05-16 20:36,bot
135,1f33d9e4bebd609cdefbf41afeba18c67fece728403a21ae9ff26430748359bd,1f33d9e4bebd609cdefbf41afeba18c67fece728403a21ae9ff26430748359bd,1f33d9e4bebd609cdefbf41afeba18c67fece728403a21ae9ff26430748359bd,Germany,News Website,26591,588,1983,1288,2015-02-09,en,20.64518634,0.456521739,1.5395962730000001,2,12,1,0,0,1,2018-08-20 21:43,bot
8954,779d3d2ca38503b977d3aa90f7dabb048bfca6605eb4a5ab7709ea2f19d73d02,779d3d2ca38503b977d3aa90f7dabb048bfca6605eb4a5ab7709ea2f19d73d02,779d3d2ca38503b977d3aa90f7dabb048bfca6605eb4a5ab7709ea2f19d73d02,Нижний,знаю все рецепты ✌,3022,291,506,646,2014-03-22,en,4.678018576,0.450464396,0.783281734,3,18,1,0,0,1,2015-12-28 20:37,bot
459,1ddf57bdbd0d8f1bb810f55cb224a7e88d388d8d6c3655d0a33d797341342895,1ddf57bdbd0d8f1bb810f55cb224a7e88d388d8d6c3655d0a33d797341342895,1ddf57bdbd0d8f1bb810f55cb224a7e88d388d8d6c3655d0a33d797341342895,"Tehran, Iran","Anchor, Journalist, and Producer: @EDPressTV and @OnTheNewsLine",1274,170,21,2441,2011-12-15,en,0.5219172470000001,0.069643589,0.008603032,7,63,2,0,0,1,2018-08-21 08:25,bot
3746,g0XQChSgrgnufqdTS3TNrpEfTGS8YuhNtCwFGrCjhA=,g0XQChSgrgnufqdTS3TNrpEfTGS8YuhNtCwFGrCjhA=,g0XQChSgrgnufqdTS3TNrpEfTGS8YuhNtCwFGrCjhA=,,I’m a Basset Hound aficionado with a mouth like a Syphilitic sailor.,735,103,70,800,2016-06-06,en,0.91875,0.12875,0.0875,13,68,2,0,0,0,2018-08-15 20:18,bot
1449,M2S03Em8SXLndgPWI6fqPI8g4rPpiRE0cqkC3wRhI=,M2S03Em8SXLndgPWI6fqPI8g4rPpiRE0cqkC3wRhI=,M2S03Em8SXLndgPWI6fqPI8g4rPpiRE0cqkC3wRhI=,Islamic Republic of Iran,دريا ، آب ، آرامش، موسيقي,1,189,346,2,2017-01-09,en,0.5,94.5,173.0,3,25,1,0,0,1,2017-01-11 07:58,bot
1430,dlCcL+62hLI60XKJX3sk2wlQ377FyIrJOHh+68oEs=,dlCcL+62hLI60XKJX3sk2wlQ377FyIrJOHh+68oEs=,dlCcL+62hLI60XKJX3sk2wlQ377FyIrJOHh+68oEs=,,"Too many people are looking for something better, when everything they need is right in front of them",800,67,372,999,2015-11-16,en,0.800800801,0.06706706700000001,0.372372372,18,101,1,0,0,0,2018-08-11 16:04,bot
2503,jT5XIVUzMgE2M0v2QXnupQthF8aNVDzRrCuv5Q5gI=,jT5XIVUzMgE2M0v2QXnupQthF8aNVDzRrCuv5Q5gI=,jT5XIVUzMgE2M0v2QXnupQthF8aNVDzRrCuv5Q5gI=,"Karachi, Pakistan",I am Student of History . Anti Establishment. Lover of Democracy. Love Pakistan 🇵🇰,41451,3612,1187,843,2016-04-19,en,49.17081851,4.284697509,1.408066429,12,82,4,0,0,1,2018-08-10 15:27,bot
3684,e51nG+x3t0dzVbQhbZcvbvW4ITgJA3HiALKthJ9vQvs=,e51nG+x3t0dzVbQhbZcvbvW4ITgJA3HiALKthJ9vQvs=,e51nG+x3t0dzVbQhbZcvbvW4ITgJA3HiALKthJ9vQvs=,,I love myself so much...,717,297,299,1065,2015-09-16,en,0.673239437,0.278873239,0.280751174,5,24,4,0,0,0,2018-08-16 19:54,bot
3289,YJMl73eNSVjJEULlqF+mCbA6Hl5I8Uf7Dym4Kgj4U=,YJMl73eNSVjJEULlqF+mCbA6Hl5I8Uf7Dym4Kgj4U=,YJMl73eNSVjJEULlqF+mCbA6Hl5I8Uf7Dym4Kgj4U=,,Love my self.. want to get famous,893,106,583,1108,2015-07-26,en,0.805956679,0.09566787,0.526173285,6,33,3,0,0,0,2018-08-07 15:17,bot
10009,925da9a655a8bd513048336540c2a0c4dbea21783a37d6c1ff50a2044c9c8dd8,925da9a655a8bd513048336540c2a0c4dbea21783a37d6c1ff50a2044c9c8dd8,925da9a655a8bd513048336540c2a0c4dbea21783a37d6c1ff50a2044c9c8dd8,МSK,если вы понимаете о чем я),2660,193,613,752,2013-12-06,ru,3.537234043,0.256648936,0.815159574,6,26,1,0,0,1,2015-12-28 15:13,bot
4256,XfEdnzitiVIJ3R9VfCU+MBDzgOUGhsLYUOm301YWQo=,XfEdnzitiVIJ3R9VfCU+MBDzgOUGhsLYUOm301YWQo=,XfEdnzitiVIJ3R9VfCU+MBDzgOUGhsLYUOm301YWQo=,لبنان,"‏مجموعة #مداد_الشهداء

⬅️شعارنا 
«حفظ الوصية الأساس ودعم ثقافة المقاومة»

⬅️هدفنا 
«نشر فكر وثقافة المقاومة وما يصب في مصلحة القضايا العربية والوطنية",11587,1510,647,166,2018-01-07,en,69.80120482,9.096385542,3.8975903610000002,17,149,1,0,0,1,2018-06-22 04:37,bot
2368,grnloju+t01oX4myTIwCiGrM1sLro56lIpfUj+Oi6U=,grnloju+t01oX4myTIwCiGrM1sLro56lIpfUj+Oi6U=,grnloju+t01oX4myTIwCiGrM1sLro56lIpfUj+Oi6U=,,"The man your #librarian warned you about. Former audio engineer, now #author, #editor, future #corpse.",986,190,1323,1156,2015-06-16,en,0.852941176,0.164359862,1.144463668,15,102,3,4,0,0,2018-08-15 19:38,bot
93,260bbf8c9ca24c6326c0fcd56e207ed2babfa438ed993ba2057bdc5ddc29ffdd,260bbf8c9ca24c6326c0fcd56e207ed2babfa438ed993ba2057bdc5ddc29ffdd,260bbf8c9ca24c6326c0fcd56e207ed2babfa438ed993ba2057bdc5ddc29ffdd,"İstanbul, Türkiye",journalist,325,166,1101,350,2017-05-13,en,0.9285714290000001,0.47428571399999997,3.145714286,1,10,1,0,0,1,2018-04-28 08:19,bot
189,b12aea526ea423fcbadfa40446d86a32dba088ef5dbb6a10f1c460254f43190d,b12aea526ea423fcbadfa40446d86a32dba088ef5dbb6a10f1c460254f43190d,b12aea526ea423fcbadfa40446d86a32dba088ef5dbb6a10f1c460254f43190d,Syrian Arab Republic,كن مع الحدث لحظة بلحظة,3012,155,9,477,2017-02-05,en,6.314465408999999,0.324947589,0.018867925,5,22,1,0,0,1,2018-05-28 20:09,bot
1762,EzfhExM7bPdzL6eKh2Ci5kGGat4Mbw3omkuyGW5XPo=,EzfhExM7bPdzL6eKh2Ci5kGGat4Mbw3omkuyGW5XPo=,EzfhExM7bPdzL6eKh2Ci5kGGat4Mbw3omkuyGW5XPo=,,HO HO no,946,106,229,1127,2015-07-15,en,0.8393966279999999,0.094055013,0.203194321,3,8,1,0,0,0,2018-08-15 20:22,bot
2802,hoA6CEsoTwKdhlHr5fo88fGkB88Ex5aCilJbpIUbU=,hoA6CEsoTwKdhlHr5fo88fGkB88Ex5aCilJbpIUbU=,hoA6CEsoTwKdhlHr5fo88fGkB88Ex5aCilJbpIUbU=,,"Optimizing health outcomes for African-African men through research, advocacy and empowerment by means of communication.",619,155,140,753,2016-06-07,en,0.8220451529999999,0.205843293,0.185922975,14,120,2,0,0,0,2018-06-30 19:00,bot
2021,IwAKvGW0gvxI2WoygRQgP3wL1jSK9agy2I+YjKR9o=,IwAKvGW0gvxI2WoygRQgP3wL1jSK9agy2I+YjKR9o=,IwAKvGW0gvxI2WoygRQgP3wL1jSK9agy2I+YjKR9o=,لا بلای دود و دم طهرون,بیو نمیدونم چیه!؟ لدفا گوزونه بعدی رو بپرس,44,551,462,308,2017-09-12,en,0.14285714300000002,1.7889610390000001,1.5,8,42,1,0,0,1,2018-07-17 06:31,bot
11798,2yBLspXhPZIJJEIDZnlGUY+0bpApbaHNgcbjpDXqp0=,2yBLspXhPZIJJEIDZnlGUY+0bpApbaHNgcbjpDXqp0=,2yBLspXhPZIJJEIDZnlGUY+0bpApbaHNgcbjpDXqp0=,Estados Unidos,"FOLLOW ME, I have the best news of the day, with the best viral videos and much more, you want to discover the secrets of Donald Trump?",203,294,955,4,2017-07-05,es,50.75,73.5,238.75,27,135,1,0,0,1,2017-07-09 14:40,bot
1594,7kH8xPaONYZiaSRAAy7qQv9DXSK18P9A3U7yzxdZ06Y=,7kH8xPaONYZiaSRAAy7qQv9DXSK18P9A3U7yzxdZ06Y=,7kH8xPaONYZiaSRAAy7qQv9DXSK18P9A3U7yzxdZ06Y=,,Known to kill plants and gallivant. follow me!,521,282,1686,1095,2015-08-18,en,0.475799087,0.257534247,1.539726027,8,46,2,0,0,0,2018-08-17 15:26,bot
2041,389LJ38x9o09NBvQNvgndF7qJPFX4LpirZyzvX7AA0=,389LJ38x9o09NBvQNvgndF7qJPFX4LpirZyzvX7AA0=,389LJ38x9o09NBvQNvgndF7qJPFX4LpirZyzvX7AA0=,,https://t.co/LRIlBhKRKR,1930,1417,467,130,2016-05-07,fa,14.84615385,10.9,3.592307692,1,23,3,0,1,0,2016-09-14 07:49,bot
2598,H1U249PjkI25+fLwtsVBVcGS5MV7F1tIG21TfHbjfg=,H1U249PjkI25+fLwtsVBVcGS5MV7F1tIG21TfHbjfg=,H1U249PjkI25+fLwtsVBVcGS5MV7F1tIG21TfHbjfg=,,"strategy, machine intelligence, AI, data science, social good",833,165,68,1057,2015-09-23,en,0.78807947,0.156102176,0.06433301799999999,8,61,1,0,0,0,2018-08-15 19:55,bot
557,5a8bb23f5572008bf668fe77e77f8b9b23ab51d4b151e78375ce7d3c233a8f8f,5a8bb23f5572008bf668fe77e77f8b9b23ab51d4b151e78375ce7d3c233a8f8f,5a8bb23f5572008bf668fe77e77f8b9b23ab51d4b151e78375ce7d3c233a8f8f,tehran,به دنبال حقیقت (فارغ التحصیل رشته کامیپیوتر و جویای کار),218,485,682,18,2017-05-01,en,12.11111111,26.94444444,37.88888889,10,56,1,0,0,1,2017-05-19 18:10,bot
7218,2601235821,Pittsburgh Today,TodayPittsburgh,"Pittsburgh, PA","Pittsburgh's local news on Twitter. Breaking news, sports, events  and international news. Tweet us or DM",33809,20790,10408,1049,2014-06-11,en,32.22974261,19.81887512,9.921830315,16,105,3,0,0,1,2017-04-25 22:00,bot
864,Jm7eyKDKya7l9LA1ZCJYXSOEwsuLQc7QNYLcFyZ5XBA=,Jm7eyKDKya7l9LA1ZCJYXSOEwsuLQc7QNYLcFyZ5XBA=,Jm7eyKDKya7l9LA1ZCJYXSOEwsuLQc7QNYLcFyZ5XBA=,,Muttering sarcasm to power,850,361,2553,1008,2015-11-11,en,0.843253968,0.358134921,2.532738095,4,26,1,0,0,0,2018-08-15 19:39,bot
6850,4k3rijzI7B+vz8mhqv4KqH3PeLHsVjfOxGFJjvGDc=,4k3rijzI7B+vz8mhqv4KqH3PeLHsVjfOxGFJjvGDc=,4k3rijzI7B+vz8mhqv4KqH3PeLHsVjfOxGFJjvGDc=,تهران,بیا زندگی را بدزدیم آن وقت میان دو دیدار قسمت کنیم …,59,113,252,203,2017-11-16,en,0.29064039399999997,0.556650246,1.24137931,11,52,1,0,0,1,2018-06-07 12:24,bot
12167,bP1snQ0NiVAHGsCSEli3FGcmxnXWLkN8wbmz9+AGx1M=,bP1snQ0NiVAHGsCSEli3FGcmxnXWLkN8wbmz9+AGx1M=,bP1snQ0NiVAHGsCSEli3FGcmxnXWLkN8wbmz9+AGx1M=,Estados Unidos,"FOLLOW ME, and I'll bring you the best political news, revealing the hidden details of President Donald Trump, are you going to miss it? #Trump #Notitrump",2533,1694,4817,57,2017-05-29,es,44.43859649,29.71929825,84.50877193,26,154,1,2,0,1,2017-07-25 13:16,bot
10036,97a6644329f1f5fdd9d1a0e8be633498745fa5a72ec5f8ed256dbcdb91aeabd1,97a6644329f1f5fdd9d1a0e8be633498745fa5a72ec5f8ed256dbcdb91aeabd1,97a6644329f1f5fdd9d1a0e8be633498745fa5a72ec5f8ed256dbcdb91aeabd1,Москва,Менеджер по работе с клиентами,665,293,283,628,2014-03-21,ru,1.058917197,0.46656051,0.45063694299999996,5,30,1,0,0,1,2015-12-09 20:02,bot
3578,I9H8njXoyRjkAWOrMo9Ockn3g1GDu3qb+plrG0FqdVU=,I9H8njXoyRjkAWOrMo9Ockn3g1GDu3qb+plrG0FqdVU=,I9H8njXoyRjkAWOrMo9Ockn3g1GDu3qb+plrG0FqdVU=,,There’s a Viking living in Manhattan and she’s wearing my pants.,759,128,655,700,2016-09-14,en,1.084285714,0.182857143,0.935714286,13,64,2,0,0,0,2018-08-15 20:17,bot
9779,9ebdcf10ebedc9abf33a34e07792e18230ecd26cea77ab0f3fcdfac11fe2116f,9ebdcf10ebedc9abf33a34e07792e18230ecd26cea77ab0f3fcdfac11fe2116f,9ebdcf10ebedc9abf33a34e07792e18230ecd26cea77ab0f3fcdfac11fe2116f,"Richmond, VA",Richmond's latest news source. Follow us for original reporting and trusted news @RichmondVoice. DM your local news tips,5297,3132,1779,599,2015-03-14,en,8.843071786,5.228714524,2.9699499169999997,18,120,3,0,0,1,2016-11-02 06:31,bot
8306,c0b654986ecdf566e1c2b3e5d6ef113358a950c49ed2d53cb55b0de9eaf1f421,c0b654986ecdf566e1c2b3e5d6ef113358a950c49ed2d53cb55b0de9eaf1f421,c0b654986ecdf566e1c2b3e5d6ef113358a950c49ed2d53cb55b0de9eaf1f421,,Russian Immigrant currently living in the US,10,6,44,4,2017-05-25,en,2.5,1.5,11.0,7,44,1,0,0,0,2017-05-29 13:22,bot
10753,IXst7yBuJSs1yibbhKn5egZAzDdvIejAN1hXTHwy5A=,IXst7yBuJSs1yibbhKn5egZAzDdvIejAN1hXTHwy5A=,IXst7yBuJSs1yibbhKn5egZAzDdvIejAN1hXTHwy5A=,United States,#Socialmedia #travel #photos #food,9,103,95,334,2014-08-06,en,0.026946108,0.308383234,0.28443113800000003,4,34,1,4,0,1,2015-07-06 13:57,bot
662,96936bb10de637342f586188065dea62a0db46d7318b9df724b666aebbfca287,96936bb10de637342f586188065dea62a0db46d7318b9df724b666aebbfca287,96936bb10de637342f586188065dea62a0db46d7318b9df724b666aebbfca287,Islamic Republic of Iran,ایران رتبه اول قربانیان ترور در دنیا را دارا میباشد!,39,552,455,111,2018-04-18,en,0.35135135100000003,4.972972973,4.099099099,10,52,1,0,0,1,2018-08-07 07:04,bot
11782,i4GbVqusH9m+Gh95Qk+sQ5DU517pixWCqSbzAciHpTo=,i4GbVqusH9m+Gh95Qk+sQ5DU517pixWCqSbzAciHpTo=,i4GbVqusH9m+Gh95Qk+sQ5DU517pixWCqSbzAciHpTo=,,Siempre con Chávez,24,16,17,665,2016-10-14,es,0.036090226,0.02406015,0.02556391,3,18,1,0,0,0,2018-08-10 19:54,bot
8796,6db972f0f3f39e17852b083235dbec728872953d870682f5f2cb8d15fee55f98,6db972f0f3f39e17852b083235dbec728872953d870682f5f2cb8d15fee55f98,6db972f0f3f39e17852b083235dbec728872953d870682f5f2cb8d15fee55f98,"Барнаул, Россия",Люблю Россию и ничего не могу с собой поделать,239,3864,143,1230,2014-05-09,ru,0.194308943,3.141463415,0.11626016300000001,9,46,1,0,0,1,2017-09-20 13:36,bot
4359,GWbJjJlGcSckgwtZrijkkx9qGPjzT+jRQEW+15v+Bw=,GWbJjJlGcSckgwtZrijkkx9qGPjzT+jRQEW+15v+Bw=,GWbJjJlGcSckgwtZrijkkx9qGPjzT+jRQEW+15v+Bw=,,Not enough space!!!!,697,178,1253,732,2016-07-22,en,0.952185792,0.24316939899999998,1.711748634,3,20,1,0,0,0,2018-07-24 08:21,bot
2073,boe6AfNsPDl04DzTs1ZTaWG5ReYWJNO5CZ3XagkXk=,boe6AfNsPDl04DzTs1ZTaWG5ReYWJNO5CZ3XagkXk=,boe6AfNsPDl04DzTs1ZTaWG5ReYWJNO5CZ3XagkXk=,جمهوری اسلامی ایران,‏‏‏‏‏‏‏‏‏روزنامه‌نگار، مؤسس و مدیرمسئول مرکز رسانه‌ای آتی (آتی نیوز) | جنگ امروز، جنگ ادراک و اراده است؛ نه تفنگ و گلوله!,713,173,265,1396,2015-01-29,fa,0.5107449860000001,0.123925501,0.18982808,16,121,1,0,0,1,2018-11-25 22:59,bot
2358,7.95241E+17,صدف منتصری,sadafmontaseri,,دختر سخت جونِ قبیله سرخپوستها/فرزند ناخلف خانواده تياتر/شجاعِ ترسو/پر روی خجالتی/يكى يه دونه ای که زندگی اجازه نداد لوس بشه,10783,25399,6226,750,2016-11-06,en,14.37733333,33.86533333,8.301333332999999,15,123,1,0,0,0,2018-11-26 07:03,bot
10698,xynaWK5T61oPjZfVT4gZ6FeR50eb3tcoYud8Ti3eGQ0=,xynaWK5T61oPjZfVT4gZ6FeR50eb3tcoYud8Ti3eGQ0=,xynaWK5T61oPjZfVT4gZ6FeR50eb3tcoYud8Ti3eGQ0=,United States,I like wanging out with friends and my mom ❤,400,106,120,760,2013-08-07,en,0.526315789,0.13947368400000001,0.15789473699999998,9,44,1,0,0,1,2015-09-06 16:28,bot
7462,98a4a844b098d80d4a186efd9eb79de450606996c608ca1c82edf0bae4a8cadb,98a4a844b098d80d4a186efd9eb79de450606996c608ca1c82edf0bae4a8cadb,98a4a844b098d80d4a186efd9eb79de450606996c608ca1c82edf0bae4a8cadb,Phoenix,New life,66,119,270,263,2013-12-25,en,0.25095057,0.45247148299999995,1.02661597,2,8,1,0,0,1,2014-09-14 07:16,bot
5234,mb35HfKAzY+1d6qd9Y1D9pmO7rZiAJo0Nxi6S6n92rQ=,mb35HfKAzY+1d6qd9Y1D9pmO7rZiAJo0Nxi6S6n92rQ=,mb35HfKAzY+1d6qd9Y1D9pmO7rZiAJo0Nxi6S6n92rQ=,Islamic   Republic of Iran,"ﭘﻮﻝ ﻫﻤﯿﺸﻪ ﺟﺎﯾﯽ ﺑﻠﻨﺪﺗﺮ ﺍﺯ ﻗﺪ ﻣﺎﺳﺖ…
 ﺑﺮﺍﯼ ﺭﺳﯿﺪﻥ ﺑﻪ ﺁﻥ ﻣﻮﺍﻇﺐ ﺑﺎﺷﯿﻢ ﭘﺎﯾﻤﺎﻥ ﺭﺍ ﺭﻭﯼ ﭼﻪ ﭼﯿﺰﻫﺎﯾﯽ ﻣﯽ ﮔﺬﺍﺭﯾﻢ…",35,111,91,261,2017-12-24,en,0.134099617,0.425287356,0.348659004,18,99,1,0,0,1,2018-09-11 14:51,bot
